id	clstr	clstr_size	length	clstr_rep	clstr_iden	clstr_cov
SRR21171251_rgi_card_k141_23_8_#_7849_#_9393_#_1_#_ID=18_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR21171296_rgi_card_k141_1943_4_#_1706_#_3250_#_1_#_ID=959_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131708_rgi_card_k141_1728_1_#_155_#_1699_#_-1_#_ID=870_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131712_rgi_card_k141_2843_1_#_52_#_1596_#_-1_#_ID=1305_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131764_rgi_card_k141_2830_6_#_4813_#_6357_#_1_#_ID=895_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131876_rgi_card_k141_738_3_#_1026_#_2570_#_-1_#_ID=455_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131915_rgi_card_k141_798_2_#_382_#_1926_#_-1_#_ID=337_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3131967_rgi_card_k141_1336_6_#_4813_#_6357_#_1_#_ID=317_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3132153_rgi_card_k141_425_5_#_2488_#_4032_#_-1_#_ID=244_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.94%	100%
SRR3132321_rgi_card_k141_819_4_#_1504_#_3048_#_1_#_ID=359_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR3132379_rgi_card_k141_913_1_#_218_#_1762_#_1_#_ID=354_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3132419_rgi_card_k141_1176_1_#_204_#_1748_#_1_#_ID=444_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR3132435_rgi_card_k141_905_1_#_113_#_1657_#_1_#_ID=335_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.87%	100%
SRR3132441_rgi_card_k141_1801_1_#_32_#_1576_#_-1_#_ID=846_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405711_rgi_card_k141_650_4_#_1609_#_3153_#_-1_#_ID=345_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405712_rgi_card_k141_919_7_#_3061_#_4605_#_1_#_ID=395_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405774_rgi_card_k141_1629_7_#_3755_#_5299_#_-1_#_ID=981_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405780_rgi_card_k141_3809_5_#_2538_#_4082_#_1_#_ID=1777_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405782_rgi_card_k141_1407_4_#_1157_#_2701_#_-1_#_ID=397_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.87%	100%
SRR5405785_rgi_card_k141_387_7_#_3061_#_4605_#_1_#_ID=95_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405808_rgi_card_k141_4729_3_#_729_#_2273_#_-1_#_ID=521_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405824_rgi_card_k141_9527_1_#_153_#_1697_#_-1_#_ID=4348_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405861_rgi_card_k141_1927_1_#_132_#_1676_#_-1_#_ID=976_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405862_rgi_card_k141_539_1_#_132_#_1676_#_-1_#_ID=140_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405869_rgi_card_k119_1434_1_#_132_#_1676_#_-1_#_ID=390_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5405899_rgi_card_k119_1823_3_#_796_#_2340_#_1_#_ID=679_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.87%	100%
SRR5405973_rgi_card_k119_5673_6_#_2763_#_4307_#_1_#_ID=2463_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405974_rgi_card_k119_1820_5_#_2516_#_4060_#_1_#_ID=929_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5405994_rgi_card_k119_8225_22_#_17052_#_18596_#_-1_#_ID=3088_22;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5575355_rgi_card_k141_963_1_#_69_#_1613_#_-1_#_ID=547_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5575357_rgi_card_k141_1866_1_#_259_#_1803_#_-1_#_ID=567_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1545	0	99.94%	100%
SRR5575366_rgi_card_k141_1084_1_#_258_#_1802_#_-1_#_ID=465_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1545	0	99.94%	100%
SRR5575417_rgi_card_k141_571_1_#_200_#_1744_#_-1_#_ID=223_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5575418_rgi_card_k141_3330_9_#_5760_#_7304_#_1_#_ID=1191_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963138_rgi_card_k141_5412_4_#_1332_#_2876_#_1_#_ID=1310_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1545	0	99.94%	100%
SRR5963145_rgi_card_k141_3089_6_#_2790_#_4334_#_1_#_ID=2068_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963148_rgi_card_k141_6566_3_#_1150_#_2694_#_-1_#_ID=1487_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.87%	100%
SRR5963153_rgi_card_k141_570_5_#_1829_#_3373_#_-1_#_ID=103_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963160_rgi_card_k141_264_9_#_5480_#_7024_#_-1_#_ID=76_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963172_rgi_card_k141_732_7_#_3061_#_4605_#_1_#_ID=207_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963177_rgi_card_k141_487_5_#_2055_#_3599_#_1_#_ID=236_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963187_rgi_card_k141_5409_7_#_3061_#_4605_#_1_#_ID=2703_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963193_rgi_card_k141_42_1_#_132_#_1676_#_-1_#_ID=11_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963214_rgi_card_k141_4545_3_#_796_#_2340_#_1_#_ID=1042_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963229_rgi_card_k141_13315_3_#_1025_#_2569_#_-1_#_ID=2351_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963239_rgi_card_k141_4403_3_#_1026_#_2570_#_-1_#_ID=1515_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR5963282_rgi_card_k141_4711_4_#_1167_#_2711_#_1_#_ID=2080_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963331_rgi_card_k141_2366_6_#_4137_#_5681_#_-1_#_ID=818_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR5963334_rgi_card_k141_10162_9_#_5841_#_7385_#_1_#_ID=2594_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963339_rgi_card_k141_5679_3_#_1025_#_2569_#_-1_#_ID=2104_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR5963340_rgi_card_k141_4147_23_#_16903_#_18447_#_-1_#_ID=1237_23;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963388_rgi_card_k141_20003_1_#_132_#_1676_#_-1_#_ID=6976_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963399_rgi_card_k141_651_13_#_9175_#_10719_#_-1_#_ID=143_13;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963401_rgi_card_k141_13434_3_#_1026_#_2570_#_-1_#_ID=4671_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR5963407_rgi_card_k141_8543_2_#_265_#_1809_#_-1_#_ID=1386_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR5963410_rgi_card_k141_13591_1_#_272_#_1816_#_-1_#_ID=4999_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR5963426_rgi_card_k141_5898_3_#_1026_#_2570_#_-1_#_ID=2087_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR6257378_rgi_card_k119_2197_2_#_301_#_1845_#_-1_#_ID=627_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.94%	100%
SRR6257386_rgi_card_k119_135_9_#_5417_#_6961_#_-1_#_ID=52_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257388_rgi_card_k119_2210_15_#_10685_#_12229_#_-1_#_ID=935_15;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257389_rgi_card_k119_2938_3_#_795_#_2339_#_1_#_ID=975_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1545	0	99.81%	100%
SRR6257392_rgi_card_k119_3137_3_#_1228_#_2772_#_1_#_ID=1115_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257398_rgi_card_k119_3836_1_#_26_#_1570_#_-1_#_ID=771_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257402_rgi_card_k119_5103_4_#_1005_#_2549_#_-1_#_ID=1144_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.94%	100%
SRR6257403_rgi_card_k119_1085_4_#_1005_#_2549_#_-1_#_ID=692_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.94%	100%
SRR6257426_rgi_card_k119_1032_11_#_9349_#_10893_#_1_#_ID=513_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257428_rgi_card_k119_3068_3_#_1025_#_2569_#_-1_#_ID=1226_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257429_rgi_card_k119_2896_11_#_7847_#_9391_#_-1_#_ID=1052_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257438_rgi_card_k119_2776_3_#_1128_#_2672_#_-1_#_ID=894_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257440_rgi_card_k119_3514_2_#_699_#_2243_#_1_#_ID=1148_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257442_rgi_card_k119_1993_9_#_6291_#_7835_#_1_#_ID=842_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.68%	100%
SRR6257450_rgi_card_k119_590_6_#_3843_#_5387_#_-1_#_ID=235_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257451_rgi_card_k119_67_6_#_3765_#_5309_#_1_#_ID=13_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257453_rgi_card_k119_1556_3_#_1027_#_2571_#_-1_#_ID=915_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257479_rgi_card_k119_5491_3_#_799_#_2343_#_1_#_ID=2565_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257494_rgi_card_k119_3922_3_#_1027_#_2571_#_-1_#_ID=1209_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.87%	100%
SRR6257496_rgi_card_k119_1507_3_#_1025_#_2569_#_-1_#_ID=725_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.87%	100%
SRR6257506_rgi_card_k119_7676_8_#_5396_#_6940_#_-1_#_ID=2923_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR6257514_rgi_card_k119_711_6_#_2947_#_4491_#_1_#_ID=223_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1545	0	99.94%	100%
SRR7217761_rgi_card_k141_1595_7_#_5410_#_6954_#_-1_#_ID=447_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR9865451_rgi_card_k141_322_7_#_8033_#_9577_#_-1_#_ID=223_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865493_rgi_card_k141_396_4_#_1601_#_3145_#_1_#_ID=307_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865494_rgi_card_k141_628_7_#_5051_#_6595_#_1_#_ID=390_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865553_rgi_card_k141_433_1_#_33_#_1577_#_-1_#_ID=321_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865554_rgi_card_k141_121_3_#_796_#_2340_#_1_#_ID=49_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865652_rgi_card_k141_473_5_#_3286_#_4830_#_1_#_ID=203_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	99.94%	100%
SRR9865747_rgi_card_k141_3324_4_#_2267_#_3811_#_1_#_ID=1128_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1545	0	100.00%	100%
SRR9865834_rgi_card_k141_663_1_#_86_#_1630_#_-1_#_ID=311_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.353	83	229	1545	0	99.74%	100%
SRR21171210_rgi_card_k141_1990_1_#_118_#_1656_#_1_#_ID=863_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1539	0	100.00%	99%
SRR13774621_rgi_card_k141_3358_1_#_136_#_1665_#_-1_#_ID=586_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	83	229	1530	0	99.93%	99%
SRR13774641_rgi_card_k141_445_3_#_799_#_2328_#_1_#_ID=209_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357	83	229	1530	0	99.93%	99%
SRR13774674_rgi_card_k141_2336_3_#_1021_#_2550_#_1_#_ID=872_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357	83	229	1530	0	99.93%	99%
SRR21171066_rgi_card_k141_74_5_#_2424_#_3953_#_1_#_ID=42_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357	83	229	1530	0	99.93%	99%
SRR21171089_rgi_card_k141_1506_7_#_3775_#_5304_#_1_#_ID=460_7;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	83	229	1530	0	99.54%	99%
SRR21171133_rgi_card_k141_643_3_#_796_#_2325_#_1_#_ID=216_3;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	83	229	1530	0	99.74%	99%
SRR21171293_rgi_card_k141_1217_2_#_312_#_1841_#_1_#_ID=560_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	83	229	1530	0	99.87%	99%
SRR3131903_rgi_card_k141_847_2_#_293_#_1822_#_1_#_ID=371_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	83	229	1530	0	99.67%	99%
SRR13774454_rgi_card_k141_644_7_#_5065_#_6588_#_1_#_ID=118_7;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357	83	229	1524	0	100.00%	98%
SRR21171326_rgi_card_k141_1120_1_#_2_#_1525_#_-1_#_ID=603_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.355	83	229	1524	0	99.80%	98%
SRR3132001_rgi_card_k141_538_1_#_41_#_1561_#_1_#_ID=186_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.357	83	229	1521	0	99.93%	98%
SRR21171078_rgi_card_k141_2377_1_#_220_#_1695_#_1_#_ID=1387_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.358	83	229	1476	0	99.59%	95%
ERR4407201_rgi_card_k141_57_1_#_1_#_1422_#_-1_#_ID=20_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.360	83	229	1422	0	100.00%	92%
SRR5405992_rgi_card_k119_1042_29_#_23277_#_24680_#_1_#_ID=477_29;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.356	83	229	1404	0	99.64%	90%
SRR5405927_rgi_card_k119_1988_1_#_3_#_1535_#_-1_#_ID=806_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.359	84	2	1533	1	100	100%
SRR5405619_rgi_card_k141_2650_1_#_245_#_1660_#_1_#_ID=959_1;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.354	84	2	1416	0	99.44%	92%
SRR13622567_rgi_card_k141_12054_1_#_1_#_1509_#_-1_#_ID=4202_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.535	85	1	1509	1	100	100%
SRR6257428_rgi_card_k119_7629_1_#_149_#_1636_#_-1_#_ID=2852_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.243	86	149	1488	1	100	100%
ERR4406647_rgi_card_k141_25909_2_#_608_#_2047_#_1_#_ID=10596_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406697_rgi_card_k141_612_4_#_1544_#_2983_#_-1_#_ID=214_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406724_rgi_card_k141_5728_2_#_608_#_2047_#_1_#_ID=2650_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406767_rgi_card_k141_2316_2_#_608_#_2047_#_1_#_ID=1175_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406783_rgi_card_k141_1679_1_#_221_#_1660_#_-1_#_ID=743_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406826_rgi_card_k141_972_2_#_513_#_1952_#_1_#_ID=269_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406828_rgi_card_k141_3103_1_#_224_#_1663_#_-1_#_ID=763_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406839_rgi_card_k141_310_2_#_539_#_1978_#_1_#_ID=121_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406840_rgi_card_k141_101_2_#_498_#_1937_#_1_#_ID=33_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406857_rgi_card_k141_2503_1_#_220_#_1659_#_-1_#_ID=1189_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406858_rgi_card_k141_2035_2_#_1396_#_2835_#_-1_#_ID=1187_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406882_rgi_card_k141_776_2_#_608_#_2047_#_1_#_ID=410_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406924_rgi_card_k141_988_1_#_221_#_1660_#_-1_#_ID=349_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
ERR4406942_rgi_card_k141_976_2_#_1119_#_2558_#_-1_#_ID=433_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.247	86	149	1440	0	100.00%	96%
